Temperature,Rainfall,Humidity,Soil_Moisture,Field_Size,Crop_Type,Soil_Type,Irrigate
19.512506733105845,72.27069576982285,21.579515819374308,20.898481842915302,42.463499441564295,Cotton,Loamy,1
32.82392146056405,69.2532431537108,80.31654192893707,25.796520813643852,23.163850404080506,Potato,Sandy,1
26.426725698930646,13.443512940812186,60.39819576715345,24.82587049170519,21.79506188555301,Tomato,Clay,1
44.09743193443809,29.93955883716812,82.34609188232898,65.47778373349357,8.681384432365437,Cucumber,Clay,0
40.263567694071256,35.87155254170135,61.78616563892208,23.08351075150827,21.893896768106668,Cotton,Sandy,1
40.149861141334135,80.4437207679505,76.71127629717918,14.666188087631426,27.333429991390542,Potato,Clay,1
29.06079479384911,27.875987241455302,50.07713543486035,79.89925646099401,2.102712044005637,Cotton,Clay,0
27.444585070129953,21.070496386720315,72.49019519017881,11.73720480116044,22.761537253594913,Tomato,Clay,1
23.20221215792119,95.74480190380962,83.91290268228991,68.46708421112059,39.28645470136482,Onion,Clay,0
16.691264899527813,0.88632851134689,60.048607460554436,35.5756789085457,34.32225676233922,Cucumber,Clay,1
40.9416712876516,99.78208556819781,32.65496053936657,68.91308218304707,32.122692454332814,Cucumber,Loamy,0
39.387030273902326,67.68212988573956,38.815833052113874,48.82343438478015,45.568215993422925,Wheat,Sandy,0
44.991530198583916,82.84692994491171,33.9051203828184,73.11418606404521,1.8835684814362705,Cucumber,Clay,0
44.89910511221716,29.461939634619316,37.2799919317013,74.83350904902386,28.295331723419473,Cucumber,Sandy,0
31.662951168078823,1.4315277667059978,41.44908145457255,10.63687268965432,39.58009357207565,Potato,Clay,1
38.06962245541531,73.78695185615301,58.85936507272319,15.27885231949518,27.525433752362094,Cucumber,Loamy,1
43.34297189647284,83.41445970006758,61.159414062468294,27.525111069959884,16.87088207643858,Cucumber,Loamy,1
40.48942172032234,74.04761319535191,49.85498230693028,56.85207914544512,7.676277689506915,Tomato,Clay,0
22.42044305229593,14.285028730083859,63.07945458745848,72.17905375580543,44.49059051899337,Tomato,Clay,0
28.516324059302804,75.34279222569691,25.710244792795613,42.195936590577396,24.067357226992545,Cotton,Clay,0
18.87478245454485,76.8922782107641,26.1451765940712,52.488118139198576,44.027644652299365,Cotton,Loamy,0
43.621530817761666,65.85405156700548,32.028062225036095,23.19498969568928,29.706753999225246,Cucumber,Loamy,1
33.1852390335264,76.61159327955862,56.26542486282413,66.34767837171798,34.03541371413504,Cucumber,Sandy,0
21.85928416510388,84.59214396777321,34.97962750888195,77.71296779474288,40.408796564544055,Wheat,Loamy,0
35.15102053217571,61.360411423745845,39.829908244480414,28.80192530402182,33.29862168540659,Cotton,Clay,1
33.543847213736875,8.860471396967906,48.02189853210959,44.63781661203824,20.504687193267948,Potato,Sandy,0
25.744881540985215,48.76278096672109,76.83062868072659,16.028127735446166,26.1680358125039,Cucumber,Loamy,1
18.40672776598887,7.764933467160507,20.97034951390021,49.139565952407786,40.34923070911811,Potato,Loamy,0
35.14719586778399,40.75430310324308,65.45651741656357,45.19484092926764,19.308864522276224,Cucumber,Clay,1
30.6092310271138,40.71064891256276,66.82135717284797,20.11055389085543,20.017951381656356,Potato,Sandy,1
38.16955175206918,6.600984414024158,75.90590462496456,40.94463491826525,5.688815686842056,Onion,Loamy,1
30.604905033359803,34.88205339694793,85.29270573422193,33.38732564605942,45.81463732586564,Potato,Loamy,0
40.5654450095562,11.099809879131485,21.409649426450287,46.52816127136325,5.460779432326645,Cotton,Clay,0
31.557205163234567,80.82352100092221,30.764859385925135,50.995803480015944,32.76224969497924,Cucumber,Sandy,0
31.828139146061588,94.76880259644707,82.03199058391951,10.594690502504665,21.246529461337087,Cotton,Sandy,1
41.29960807975035,7.231647525793861,52.09629935309108,63.270418806468875,20.875350122516675,Potato,Sandy,0
27.104485986371913,95.51152072917014,59.521344725342445,59.911000430321856,34.29803999206151,Tomato,Sandy,0
19.02045685351922,52.25765993367452,66.41190426062032,35.64004703445656,4.287592898864057,Tomato,Clay,1
15.863480289400169,29.95656779538739,67.53466231469461,13.705515489817278,30.091583364620295,Tomato,Loamy,1
37.65411767020857,7.686207527616351,85.22182823215557,62.845277784953524,38.82955751264539,Cucumber,Loamy,0
33.60928654060394,50.06242680704178,89.78645921881687,76.86226123346927,41.58242513644311,Wheat,Sandy,0
36.12239304297671,79.45155444907486,70.41102226516583,26.810611721540994,9.35598908029499,Onion,Sandy,1
21.388924845267322,70.70864772666981,40.10548464436056,32.64672296159265,44.97353345383051,Potato,Sandy,1
19.09114426760309,5.022601146397376,81.58266816060404,22.86690226372705,33.151158500524666,Wheat,Loamy,1
15.436339970036459,7.290183536790352,23.44546401785331,50.38552863413878,44.21088524021346,Tomato,Loamy,0
25.51762676419791,40.28732826326371,36.175659701214734,20.838897625321845,24.778755138399717,Potato,Sandy,1
32.69753060563899,29.52904940479433,82.81700022246004,34.933576042296565,27.559633909762898,Wheat,Clay,0
26.76732135299197,23.238432305604782,37.93340601075485,58.790910975398404,46.03287557440488,Cotton,Loamy,0
28.124247660711873,28.10044989087136,35.445574173522395,49.20811881065439,45.095567624378916,Tomato,Loamy,1
42.12476083481245,80.34827432968846,29.668770519817308,37.05237950295547,22.9598827950811,Wheat,Sandy,1
25.44766401069901,92.92280536318539,80.13782303528416,39.41747212652793,14.446218950148406,Cucumber,Clay,1
30.419684674794325,40.510269452756646,55.00407814337607,49.34776178362606,20.265351293648944,Cotton,Sandy,0
38.50959038223429,90.61110021324971,67.24252421379083,10.410530952101292,20.000452097957737,Tomato,Sandy,1
26.896283469638107,32.1495701247882,36.734646885252076,15.49569079175269,15.056476874156903,Onion,Clay,1
33.662601006836205,47.64369863437916,73.06282947078515,71.68806474341082,14.160400612315362,Tomato,Clay,0
40.87091126240236,22.602899781599973,73.2003881473469,15.451529236390353,43.19208388750625,Cucumber,Clay,1
43.485618709729266,64.0476042175844,41.88186174358101,59.476251734735364,4.423234113548423,Onion,Loamy,0
19.41220442787114,97.89811151748088,48.7477843107198,74.40267148763368,34.202947922880114,Onion,Sandy,0
42.79762875484484,60.34930960433786,34.67831942011406,28.947852301121177,9.468182521366163,Onion,Loamy,1
29.763488792386145,35.78140841135489,88.3592716326033,35.934400594166,17.8807887763091,Potato,Clay,0
22.74733164896875,64.78174459905284,65.19218039408881,49.82449840913014,4.015608672607006,Potato,Loamy,0
28.77407268714784,12.292067846538757,85.41807165008609,71.71962787470093,14.228708205917641,Onion,Clay,0
44.40097725856431,88.86590802653987,41.23698805403932,75.93339110822942,38.65263248474486,Cotton,Clay,0
29.77854281978609,50.30839507798363,74.73236390978228,61.769427367788765,44.36575090281567,Onion,Sandy,0
24.862548308625247,44.93497420396421,73.61010507193194,16.063383259828584,11.854830443215985,Wheat,Sandy,1
34.00202562950177,58.58647884535192,68.4158956306579,56.84079088743955,23.71384412368717,Onion,Sandy,0
22.204368563345792,62.47838627894025,87.59472826867604,38.721260531086344,24.045878348923114,Potato,Loamy,0
17.275899843259918,7.177580622651303,47.54887352744208,42.94906996437431,43.80518998222698,Potato,Sandy,0
18.866391657319475,68.26172212234025,29.150212651283013,13.440387324162392,38.37715359091447,Wheat,Clay,1
18.841375168733173,24.193168031552958,67.01962014708425,23.374349754245074,26.140783700034444,Wheat,Sandy,1
19.55708080536883,71.39526325065899,71.05168603340442,65.33595252735535,33.866612823116895,Tomato,Loamy,0
19.164815179482304,82.25347943841967,60.25424014211703,41.777118313350186,42.52039764155897,Cotton,Sandy,0
34.226242344096434,80.39585075525203,34.47725251933774,31.116356914180418,1.4674087472517021,Cotton,Sandy,1
20.456402531974344,55.25009674078891,55.31191591685488,36.88133517754707,20.74161152145238,Cotton,Sandy,1
25.370018499715897,52.016989231075115,41.85328155983906,69.80796593279761,45.454915196576856,Cucumber,Loamy,0
41.90365229718036,14.287596133941172,49.92265697166823,62.42993121834698,37.27533851135362,Potato,Clay,0
29.218849207886173,77.53461504031355,65.16530030912648,29.062077802675795,27.59922734236966,Cotton,Clay,1
35.02673215563081,27.140938044671437,72.16503198835841,18.22512881486613,26.952581824721538,Tomato,Clay,1
20.169596136048895,49.669542281794655,36.25572836309402,27.63987551508502,18.040734782617452,Tomato,Sandy,1
20.768670564260123,28.42740929275167,48.37277524528673,74.45295157383136,26.50550614843421,Cotton,Sandy,0
16.226058487994365,13.382836299969314,38.84130996941404,50.71121864948287,33.11377677370921,Wheat,Loamy,0
20.068051892164938,62.95576968917366,33.90421297033084,47.3436146121348,21.49978888301086,Tomato,Clay,1
23.35771017095876,5.4332034822903825,74.83710539970869,51.74755197847231,35.99350417321652,Wheat,Sandy,0
20.310314528302406,74.86452341262,83.64768861058947,35.621978602256064,43.20037913575891,Potato,Sandy,1
17.661076012711668,31.758679526111667,45.91625299792037,66.4974914223659,8.579557561058198,Cucumber,Sandy,0
18.619076133018023,0.013469300448532007,72.58952470616367,46.630037451017486,23.125804118053797,Tomato,Loamy,1
28.823363040981775,51.11291392372298,82.78967025550878,18.172353193815688,20.992984472968974,Wheat,Clay,1
21.190011552173775,4.6851908527603126,79.2286947371162,19.034558738034406,34.685775398436675,Cotton,Loamy,1
25.928095831442263,27.616955782089946,32.79693719774581,47.58014025518328,13.243505797638539,Potato,Clay,0
30.10251812564571,70.69764874557161,86.9404317059353,75.55991526495875,32.37229483266154,Onion,Clay,0
35.71184485888096,6.268962162186586,46.36735083006237,31.58464851733391,43.996972844842915,Onion,Sandy,1
16.179364195232967,83.93384923560023,43.74684628216855,70.86788182014527,21.488448389887512,Cotton,Sandy,0
38.98231196727128,0.3819922658583108,24.370192909444626,63.48669106052155,45.63976929898178,Potato,Sandy,0
33.83701168472723,24.682386920190226,54.03215578734181,27.34687100348348,49.66502320774044,Potato,Sandy,1
17.452770958466157,74.09040561520715,27.63095309486501,12.543852382136972,6.198510447449651,Potato,Sandy,1
41.20735872320331,31.627014972930677,37.397787464919816,17.12930855996679,12.419606211258072,Potato,Clay,1
42.626172015954396,10.189238806601352,42.185983523709695,60.99457536932081,47.56860782262257,Onion,Sandy,0
16.832338795645914,36.02339188004279,76.61784264441789,23.97688166284527,47.95805663758795,Wheat,Sandy,1
23.30632944441611,27.039328638452552,81.28420552771276,35.98896443537757,5.787656493951166,Potato,Loamy,0
39.18603839379184,84.27119021605549,41.172642222302876,45.11894162044974,1.7349265184796974,Wheat,Loamy,0
37.447790711509754,31.334791758514314,80.10886848712018,60.7827717915114,8.89390113956469,Potato,Clay,0
20.53563058069132,78.89324717760073,80.00616561588538,17.926185628138775,49.80462638573017,Tomato,Clay,1
21.28047970010131,89.18721448107347,73.52556652694115,38.4456483694223,9.819981213923656,Cucumber,Loamy,1
26.11416308374146,43.381741957652956,30.26865798106271,43.95510363998868,25.624832729379133,Tomato,Loamy,1
29.53568955573064,90.9943143854392,68.32259928305103,47.85789447800778,42.57246859509504,Cucumber,Sandy,1
33.54764314590888,37.73180539631929,86.15168452063982,67.28524489766517,1.9996789237221106,Tomato,Sandy,0
26.067409187093173,96.40784164901082,67.777833513701,22.017473653025185,30.619960130664516,Potato,Clay,1
28.876041483994435,8.928952452557294,43.213179437548376,66.54820162786356,14.574246994611592,Wheat,Loamy,0
37.4241281440127,68.70192665032427,55.04055222015819,58.50148993876565,43.25441090554685,Cucumber,Clay,0
16.100496086717936,49.38140404569287,65.20075303457375,48.91095699392715,14.88959631393988,Onion,Sandy,0
22.573108330320622,38.76488054556471,55.73992861099525,58.96695092818003,34.651030293813534,Cotton,Clay,0
36.40048757653658,63.27118787486009,28.396705921167886,38.84124172661595,34.03676198992245,Cucumber,Clay,1
41.856205130615976,70.38570916343312,41.844483125641446,19.68783101776872,11.85318389412236,Cucumber,Clay,1
30.35032326346998,0.43632696503090873,76.16772213875427,56.603566818575715,2.7051607935491555,Onion,Sandy,0
30.96340455795947,16.69530887471987,80.29926322668622,46.72706146799356,21.053229115484466,Potato,Clay,0
18.215160340193282,71.30460506343186,29.611002290089914,54.756236037994285,15.170464446327616,Tomato,Sandy,0
28.42237100470364,66.63854135782064,86.66707266791072,33.6599146719943,40.639909731071725,Tomato,Loamy,1
30.978517993650694,96.60475051286772,43.017583249402655,73.48066041378851,40.217845234311916,Wheat,Clay,0
22.27411510904189,76.1037790250783,66.3619617111504,51.11589080029039,23.39417365743865,Potato,Clay,0
23.07729692848143,95.0772707731338,72.62776021696769,15.978173900361167,30.719099040837726,Onion,Sandy,1
26.31852489313868,70.25405015348069,76.83623642465184,41.48627934931001,30.608716283359335,Potato,Clay,0
15.602135933331791,29.805220863944314,86.20247915581511,62.9449238320544,41.53074927295354,Potato,Sandy,0
24.66237496749535,10.536492225085647,41.90436836201758,65.58941932125907,21.825118292036677,Tomato,Clay,0
21.34344020989634,78.18238633449356,80.09545181860881,44.62179369346311,14.496887309734944,Onion,Loamy,0
24.82492056533744,64.4149221475916,29.21808324053449,72.63232995819108,13.986710988886825,Cotton,Loamy,0
18.59286395457754,4.818601239329623,69.35286344475149,28.73679060360083,27.273421684828,Cucumber,Loamy,1
41.71581842219685,36.005046590097834,71.93844106597902,38.741908806678666,23.008261933878416,Tomato,Clay,1
32.80777360662146,95.67998154842861,67.44062688409244,72.9017837398279,22.565917778261873,Onion,Clay,0
35.37306957433469,50.04011457102012,37.662031529460705,72.73797015301052,5.465729615395654,Wheat,Loamy,0
38.67513715822015,43.272913601970465,81.11302029106423,57.99989381772767,36.21158329381959,Cucumber,Loamy,0
29.95326596787172,45.7699605159294,31.82009243592765,70.12863829855542,11.473097711113624,Cucumber,Sandy,0
17.60760864262271,20.88827240051637,23.754435406458157,16.214128686936284,10.650727880227347,Tomato,Sandy,1
31.113196254556435,36.87071708647952,70.22254934283384,70.54964833454434,21.22515769359228,Wheat,Loamy,0
32.60523354062637,36.98132559871766,53.28330006629136,32.44339345851587,12.16113873927227,Tomato,Loamy,1
37.3631842255299,5.2355020187472405,79.43686139710732,22.483205869975144,29.609055098092753,Potato,Clay,1
27.94978638689038,76.75676285179182,46.83779987407813,26.755888543943243,19.201703627389104,Onion,Loamy,1
18.82740908386691,41.6504431903879,31.779501195539897,39.2577955609721,22.996674407046715,Wheat,Sandy,1
23.513277173961733,82.21798868164232,78.55095347289088,27.583440322312704,27.321296758597413,Cucumber,Sandy,1
25.892468891959055,85.03480011198954,58.42367421480502,32.439731021154934,10.973240601608437,Tomato,Sandy,1
34.377517239948034,21.199405469865805,33.243705467324844,19.448494025014945,8.63182952041096,Cucumber,Sandy,1
32.12334914006736,65.73534821701286,70.4268799010512,30.732373589129896,44.140673240806635,Wheat,Sandy,1
25.68290177693539,47.22818041629817,55.777954694265034,50.05986701794008,22.25246143873963,Cucumber,Sandy,0
44.59545746378939,88.0156737921485,62.301908756822385,40.92975956637447,21.19258687199442,Tomato,Loamy,1
33.173244580706616,21.57406791764541,52.26288367446073,34.27031328651378,2.7449953633692328,Tomato,Sandy,1
22.116803752079832,67.78132003100443,78.00962886726045,62.25164901999798,25.40083882678227,Cotton,Sandy,0
18.053474178612113,60.775212225272256,78.06939009781348,72.54569799753224,28.154316358939003,Cucumber,Sandy,0
19.585774175529963,29.53014775718328,69.65721752770703,62.97524560316779,28.38320267677866,Cotton,Sandy,0
22.378731851535242,13.660090365117261,27.37809641775236,33.240049148237546,35.64452729682133,Cotton,Loamy,0
19.82044119778667,65.16397604772766,78.71977033328483,62.11095174862876,9.696609914559577,Cucumber,Clay,0
20.59701072153917,73.85974581323308,66.9709086373037,20.638612773183585,13.358933577300322,Wheat,Clay,1
23.55285506081541,31.562734376335,68.79169162030097,19.122259166390364,40.72579279629022,Potato,Clay,1
20.201207858842643,64.48326040223138,45.40879882827102,34.19389259253113,47.411360225326305,Tomato,Clay,1
41.90296273879275,39.51309076115032,81.54956893099046,66.53916583308398,7.660704620998711,Onion,Sandy,0
17.407012369849266,71.32068832826177,70.77601201644002,27.24437730696113,25.384828170755693,Cotton,Clay,1
30.735341687107642,19.92152748940531,27.881332657043615,14.42773862290757,11.494636384239756,Wheat,Clay,1
27.311904809689846,89.02150026361744,48.544462408431386,19.219667464444857,3.9435852493941397,Cucumber,Loamy,1
44.47135850725819,28.74095964655797,82.04662533720992,70.1121477970706,16.949663568180636,Wheat,Loamy,0
18.36116706504157,36.77859877561529,23.30376911881653,54.36482993231014,8.040693634026425,Wheat,Loamy,0
26.935667971372247,5.8091952080349785,87.29916337494346,27.724081435898366,35.786720598278066,Cucumber,Sandy,1
44.08411299826106,11.15122123212764,67.5413797823694,48.87070777297269,27.152545269900777,Onion,Sandy,0
40.96521377681941,51.58619027123281,64.19631843503636,46.93057356977453,8.047889078525234,Cucumber,Sandy,1
39.512162128478394,26.75926767279715,38.939147954159395,55.880518490846285,1.452837831870204,Onion,Loamy,0
22.737084811348197,83.54802257421944,37.415425211742395,26.323128809513143,40.59969540218642,Cucumber,Clay,1
20.126627621701974,1.4693388654953843,85.94407536420168,70.50820910360784,9.63352590204813,Cotton,Loamy,0
35.05929659773293,37.90940486719362,40.87907179638859,31.655799345600897,30.704615468817533,Onion,Sandy,1
42.88127967382758,33.73455467690927,74.28537077032996,58.58921577833658,17.509173740760534,Cotton,Loamy,0
31.702886790417892,1.9327630917601035,47.51852587449554,11.128725246055042,29.688810977436745,Onion,Clay,1
32.14838068409699,12.436839900051023,29.74778495492928,36.085999092590306,16.467027722133878,Onion,Sandy,1
23.399372809808526,41.36426749186353,20.750070838675125,34.61968725711658,5.260038473920455,Cucumber,Clay,1
38.084787995758106,49.28645844474466,58.098013591067556,48.04391000081102,11.924550419329925,Onion,Clay,0
20.6113124567257,40.42897472548691,88.30451729842528,15.091538324403755,10.214869757474704,Cotton,Sandy,1
24.71037709212731,53.093767841209385,45.83953356664431,65.30919616082758,21.97294826954255,Cucumber,Clay,0
27.763093158492502,59.51316749056815,45.003463379513136,25.244656123729797,33.25590538788171,Tomato,Loamy,1
30.228311360533652,0.992382112783563,44.086413249460946,57.392647041740716,13.92649767237152,Cotton,Clay,0
22.272291972452408,46.409515945350385,56.43806861134009,66.22484862708652,1.5914268297302796,Tomato,Clay,0
18.445104742176106,96.34992408875883,50.84654183970055,49.33138693690592,26.427930848973087,Wheat,Clay,0
33.31860127324897,51.90322801295487,81.59402387089102,61.861824470538984,30.68221497858963,Cucumber,Loamy,0
23.65891659720767,67.75422674589532,55.38645542064432,56.33022185505039,48.180654206088676,Wheat,Clay,0
32.43714664267837,31.18638579168832,55.54304867319981,34.887085800640534,29.884069351569096,Cucumber,Clay,1
19.63088145822607,77.39913781527625,29.686011630438962,66.62009773234956,24.08745540952895,Cucumber,Loamy,0
29.434203055644524,77.2921481876115,88.79176786372702,30.629095891986957,29.096679668987488,Cotton,Sandy,1
30.977682976547577,52.129604765413895,37.49810236081808,49.9849042426062,46.467130863239326,Tomato,Sandy,1
16.554706104672807,97.60138232792136,25.135484722172187,62.17784173990776,41.59052913448067,Cucumber,Sandy,0
25.098128345817617,12.555021476265338,66.42023742826461,36.52691368687553,16.82595793482659,Tomato,Clay,1
19.032440308169228,1.6947664889580993,61.67564591098109,31.19373253321975,12.625463819199725,Cucumber,Sandy,1
16.90124911418303,77.0158211757096,49.060195779492204,42.15422071209759,13.869047005937608,Tomato,Loamy,1
44.69880697169836,80.71555373648826,49.553456371647464,67.25744460444075,25.716630946045438,Wheat,Clay,0
24.67061534924169,12.020722912057625,74.95447447325019,75.09452342019654,37.458423110200314,Cotton,Clay,0
39.29623337563905,26.55828329586061,33.69988480697543,48.15583890019231,25.657741151965144,Cucumber,Clay,1
22.639219642912916,1.755236336662891,77.41773232614227,56.30263437265563,4.322023395577517,Potato,Sandy,0
35.44508166671788,29.33086107805647,65.41229797265127,73.22915355672399,36.45545432155907,Tomato,Sandy,0
37.80683579669059,77.31418739186715,49.32788416456671,16.898279598905965,40.49253630487674,Tomato,Sandy,1
32.86916221823533,51.79605277125789,52.0620031608708,26.245500450631553,15.185395390866262,Potato,Clay,1
29.14728565650475,34.80955931682881,37.9653045030267,59.62300043761077,33.54216122488417,Cotton,Loamy,0
27.355227424418054,37.17392949063303,72.64800328878823,67.66211233386097,21.903003151665274,Tomato,Clay,0
25.46604799628986,0.1353625715468154,55.901231961368744,69.99203198314046,44.5668484306447,Cotton,Loamy,0
42.88587432743478,29.98005275652359,42.45981799248905,39.05750237984528,42.41605234987625,Tomato,Clay,1
39.918582233631874,64.64587416379305,61.72350810326652,16.25379316043068,26.74616791717247,Onion,Loamy,1
43.95080731999538,97.41944438163571,89.7014116435926,40.64470341097339,34.88377174486613,Tomato,Clay,1
18.72891670456634,84.70608269838995,50.46835957595877,26.151421314493764,44.2841353500831,Onion,Clay,1
36.92602425610933,2.3594964645529126,84.44839805450337,30.38375184976369,25.2901334938355,Cucumber,Loamy,1
43.150213704631135,89.85606046748393,44.15117879471963,64.0587289786254,16.349286283952274,Cotton,Loamy,0
20.436991984969804,78.3198413298626,23.83128948474901,15.28689602181208,37.92964075756948,Tomato,Loamy,1
16.994888021003327,78.03761235709804,34.296947445790025,67.93068522364915,11.783246484449897,Wheat,Loamy,0
37.23361947870177,45.79957590035715,49.308660032937894,39.93683600769184,20.03802625229606,Wheat,Loamy,0
32.234193395397355,39.80052929545028,35.37444500161983,51.724475177041654,43.42063461823289,Potato,Loamy,0
40.25486330274816,30.29157288331926,20.015892675277886,16.275656186497528,36.49669467319644,Wheat,Loamy,1
19.193171298788684,6.569485895436578,84.0501076423269,33.615135485009574,20.78673925712746,Onion,Loamy,0
38.858019355796706,22.82353634936991,79.07155878616504,16.279064331039205,11.522480618009514,Wheat,Clay,1
21.048819601432335,24.66036349780246,71.9604562040863,77.30806060167767,18.44245115077959,Wheat,Loamy,0
19.909678285971136,48.40770697102016,31.747021695222003,66.50831545283754,14.921103312144217,Wheat,Loamy,0
19.92797393792979,74.7444406596694,28.425450334699022,42.174292804952216,9.628375109248843,Tomato,Clay,1
39.43724160694146,47.38098283979466,24.73233246306682,25.652178382656977,37.423312764717174,Potato,Clay,1
34.955916620886,5.784444944716061,70.68204321410448,75.34185736748965,13.351424455658403,Cotton,Sandy,0
30.69196274307358,95.77898009882038,85.01655724815197,34.12176170088802,23.254206038220428,Potato,Sandy,1
25.764914523705073,94.27243190941122,50.13750746391259,21.268910218116233,19.907112894969345,Onion,Loamy,1
41.31601622439325,78.51895431484084,28.339847039723374,49.42150719177684,49.12179155314591,Tomato,Loamy,1
26.773353222679063,99.13279015642206,55.86749745124746,76.06418842413713,20.163519963262807,Cucumber,Sandy,0
39.497983184147316,54.448233280026294,44.41823352210411,10.26812033502258,4.919141657040985,Tomato,Sandy,1
28.17404725710655,96.27683502532061,46.23774470449984,26.66873902777991,5.401461876032117,Wheat,Loamy,1
26.308332882747226,7.560504061675077,63.49314369089951,75.69133482872853,29.946932346300176,Wheat,Sandy,0
28.880393570088195,36.568074826137135,70.31026792835416,21.97601768000134,30.368814035175014,Onion,Loamy,1
24.04133622492426,22.538126800676583,27.74225192112126,17.92704161478739,21.519190533650093,Cucumber,Clay,1
37.428281405287535,19.583308413427,22.491316156453347,49.91310510598631,22.160340923289453,Tomato,Clay,1
30.081611702774374,14.08029488926761,89.60312118800005,70.3290676306381,3.6426965592026894,Cucumber,Sandy,0
21.96638085440452,62.241364156599666,36.29098442408863,43.39768723857483,26.31077900907385,Cotton,Clay,0
41.987237198237054,78.1321855747305,23.768136743592137,79.61949796791673,25.732234293637234,Potato,Clay,0
26.516736641196342,57.82983994203607,33.2912730367144,57.5420189676595,8.327916609290282,Tomato,Clay,0
31.306585833419657,14.696270958820968,22.727049244392497,15.185243504731343,6.088129919435452,Cucumber,Clay,1
42.19416332893641,81.11237699334708,47.426762623202016,79.49824921773828,7.055052039375034,Cotton,Loamy,0
33.72713987741976,63.59547071637285,76.1681249115927,38.55259657461333,5.950384078071668,Cotton,Loamy,0
18.506941221250923,38.81657061269955,43.88711148304044,30.118177369183776,30.875701581301232,Potato,Sandy,1
43.19496370840425,67.4130295536063,51.09283848148566,49.05154285045199,10.627649967743013,Cotton,Clay,0
33.83124159214253,25.990497924283286,67.29107414972071,31.301531427460503,13.32007745718571,Onion,Clay,0
25.047168439712586,34.51922084942105,55.62258490489161,16.052025498410664,9.505035063420546,Cotton,Clay,1
19.17816217990162,91.74858431319902,80.3011980214927,10.09998401554237,47.93392991797665,Cucumber,Sandy,1
38.82075567810888,29.05045056714204,80.62249725320297,41.470834704418365,42.876255694439934,Onion,Loamy,0
33.60218267785541,46.99882681579366,20.693748684380754,68.58043955586146,12.294247030224524,Cotton,Clay,0
31.003832759289647,89.01411373960147,74.46324145382394,50.06206299410536,17.050748402184173,Wheat,Loamy,0
41.816777491528725,70.77213502675275,52.251352016917174,79.94451092604086,11.284749272944861,Cotton,Sandy,0
38.65791633673592,6.220322616470275,89.21883789125641,30.079265195303996,25.101922013580364,Onion,Loamy,1
19.550246391982533,14.730304427897034,53.82624531128046,29.631854533203875,1.9609160912384263,Cotton,Clay,1
24.351662033866447,0.7841590771916818,89.08271617718083,21.182462216376095,33.89703243594299,Cotton,Loamy,1
22.45467419443397,63.09217902291634,72.81985528440157,21.48445117857346,26.634749341064442,Cotton,Loamy,1
37.31838877718031,44.767342541041835,37.40234192293144,29.963061720703347,45.03330748675406,Onion,Sandy,1
16.005973042073382,13.427485090227552,57.68764855008704,65.4988031691469,9.055241532092293,Cotton,Sandy,0
32.0966905461395,95.79341210567705,89.4494947635008,73.40297534455135,40.401353056995454,Potato,Sandy,0
37.87376057222072,52.96597239456199,80.02714254263466,78.2561018795377,39.806089708869074,Cucumber,Sandy,0
41.30296910285249,24.189329411288917,26.815682565385476,26.260275786751684,7.231878271627459,Potato,Loamy,1
25.262452461477224,50.06035711547076,69.44603977669973,71.69082819298642,20.52940198306225,Onion,Loamy,0
39.637719140160385,67.96203327351078,44.190571010956916,32.97785624941359,9.337479416081328,Wheat,Sandy,1
18.318952108656216,7.623921797356448,20.488758331624368,17.89883811618191,13.481304522419896,Potato,Sandy,1
40.39356875203555,27.4703815047892,48.24366783188997,70.9017447864116,13.899062566696674,Cucumber,Clay,0
18.824659869959472,80.69654908839937,36.432809520747995,54.5273944250533,28.255583307262864,Tomato,Clay,0
26.918618716811018,45.966487040266124,77.32084893643301,21.53116272567432,21.15913565626281,Cucumber,Sandy,1
38.91886097338661,54.65771420322949,43.613142619203586,40.08818802591018,47.43890739630896,Potato,Loamy,0
19.497522820463214,43.28160022094693,77.9266585767672,30.108038641394735,7.192136955403251,Tomato,Sandy,1
21.877541856979246,4.389994264300512,20.04185571843567,61.57561980971379,48.71091460765974,Onion,Loamy,0
36.66757705179199,16.574977982015593,41.547340501828344,41.739136143698765,12.301293370498934,Cucumber,Loamy,1
36.601096096382236,44.554163874189086,36.881565001543336,79.24959615744694,38.870822882710804,Wheat,Clay,0
34.23442898655892,20.918546540792782,36.34971527480277,13.832148758171659,17.60952638246825,Tomato,Sandy,1
35.818453334013,4.997902865967873,24.77306338358239,34.85106862953727,8.010988375448381,Tomato,Sandy,1
31.281733300427884,84.36496640518237,33.09869892873512,43.733011697698416,43.036570077065754,Cucumber,Loamy,1
22.553971767208584,98.11925291641158,58.88846989199339,45.21934883238239,16.134184062586698,Potato,Sandy,0
25.370879805117582,79.31428739967394,40.39527509864212,32.11550756699457,33.283914807115266,Tomato,Clay,1
20.44793150404277,85.3784921704667,49.21763476304036,61.04681743682976,28.7557405692447,Onion,Clay,0
42.25351684000885,24.197713031704538,46.38068162430319,71.23229514422823,24.11605916015284,Cucumber,Sandy,0
32.50175384298362,96.06269755131997,81.31334474999262,75.7103511384504,25.295154159778416,Onion,Sandy,0
27.025542502909197,19.692570445342838,83.37092993073608,66.35653637596684,36.87965779052209,Cucumber,Clay,0
28.860174109323978,95.14298103618323,54.5069880159102,69.54061381146195,5.300872792048588,Onion,Sandy,0
